artist_name,track_name,release_date,genre,lyrics
311,what was i thinking,1997,rock,word hear absurd believe slip lips tongue sing dumb wish pull skull fuck think fuck think fuck think fuck think fuck think fuck think fuck think fuck think word hear absurd believe slip lips tongue sing dumb wish pull skull fuck think fuck think fuck think fuck think fuck think fuck think fuck think fuck think
foo fighters,up in arms,1997,rock,rain dear friend true leave come forget girl arm rain dear friend true leave come forget girl arm know lonely heart fall apart mend leave come forget girl arm leave come forget arm
misfits,american psycho,1997,rock,inside wall street mind psycho lurk line cocaine hell obsessive hand gently grab neck compulsively hate people struggle breathe sweet asphyxiation dismemberment put mood obsessive hand gently grab neck look sick eye hate people struggle breathe machine penalty sweet insanity fade black tranquility lookin eye psycho american psycho american psycho american psycho psycho inside wall street mind psycho lurk line cocaine hell obsessive hand gently grab neck compulsively hate people struggle breathe machine penalty sweet insanity fade black tranquility look eye psycho whoaoh american psycho whoaoh american psycho whoaoh american psycho psycho psycho psycho psycho
foo fighters,february stars,1997,rock,hang go right belong hang watch come know steal gamble hear final hang go right belong hang pass time unknown heal soul wall build higher shadow stand tall fall february star float dark temporary scar february star february star float dark temporary scar february star february star float dark temporary scar february star
incubus,glass,1997,rock,wonder dime time walk away afford shit drink drown pocket yeah time aboutface accept send gonna content outside line blinders eye apologize burn ears stain eye crack fall away exist like bottle cork stick true ingredients trap inside cloudy glass catch glimpse guess hard represent pride different uncover small discrepancy complicate simplify gonna content outside line blinders eye apologize burn ears stain eye crack fall away exist look good fuck blinders eye dime time walk away dollar filthy noon today apologize burn ears stain eye crack fall away exist apologize burn ears stain eye crack fall away exist
foo fighters,see you,1997,rock,note mark return sender save letter wish know good step get thing true good resent represent promise hand
misfits,static age,1997,rock,static static static video rage static static static video rage blue projection tube blue projection tube static live eye crisscross hold gaze static live breathe catch radiation blue disease turn toss static static static static static static video rage static static static video rage blue projection tube blue projection tube
mötley crüe,find myself,1997,rock,drug liquid sick motherfucker sweet sucker mother tougher wreck sleaze roll disease pusher shover motherfucker tougher glue suction destruction deal neurosis deal neurosis drug sniff glue turpentine destruction
inxs,elegantly wasted,1997,rock,look shin baby world know spirit run rain like hide want good life sure right good life elegantly waste elegantly waste look crimes baby world cause own make life make voodoo hide want good life sure right good life elegantly waste elegantly waste look shin baby world know spirit fine rain like hide want good life sure right good life elegantly waste right certain right elegantly waste elegantly waste right certain right elegantly waste feel like feel like elegantly waste right elegantly waste certain elegantly waste right feel right feel right
michael johnson,i'll always love you,1997,rock,standin window listen miss time thoughts like know wish deep inside heart need change mind lyric commercial
aerosmith,nine lives,1997,rock,feel like fallin cool kind verbooty fit like glove cool talk juba jive yeah girl doubt moment truth arrive wink funk think dead live feel live live live live live good luck certain situations feel like hang moon time weak love couldn tune maybe fall apart seam nightmare believe tell die dream think need stay execution wink dead live puss booty live live live live live engine room bombardier dream die go heaven beer good thing come slip fare thee little heaven turn hell think need stay execution yeah know dead live hello live live live live live take live live live live live live take live live live live live live hello live live live live
sevendust,black,1997,rock,voice different want like tell know see devil live soul promise control mindin business doin nothin wrong doin nothin wrong shadow follow close look mirror like whoa help outta feel like live deep hell mindin business doin nothin wrong mindin business doin nothin wrong say mindin mindin nothin wrong doin nothin wrong nothin wrong
fleetwood mac,bleed to love her,1997,rock,steal away reach kiss take breath away pretend miss bleed bleed bleed call vanish take breath away breath away pretend somebody world laugh somebody sacrifice thing go turn right bleed
metallica,low man's lyric,1997,rock,eye seek reality finger seek vein step come rain fall cause away eye seek reality finger seek vein trash warm safe bare wicked wear write maybe understand cause forgive eye seek reality finger feel touch clean dirty hand touch clean waste trash warm safe bare wicked wear write maybe understand cause forgive forgive forgive want forgive bring poor rain want right confess rain straight mirror break match face trash warm safe bare wicked wear write maybe understand cause forgive forgive want forgive bring poor rain want right eye seek reality finger seek vein
